INIT;STARTED;2022-10-09_17:03:12.384;
2022-10-09_17:43:21.565;47.146087161272064;18.055417012777088;
2022-10-09_17:43:22.569;47.14605418532767;18.055166414901212;
2022-10-09_17:43:23.576;47.14600769169497;18.054917564727045;
2022-10-09_17:43:24.566;47.14595538750277;18.054669457536146;
2022-10-09_17:43:25.567;47.145898759821584;18.054420520982504;
2022-10-09_17:43:26.567;47.145836281723234;18.05417218644033;
2022-10-09_17:43:27.566;47.14577168829041;18.05392512404329;
2022-10-09_17:43:28.566;47.14570383648453;18.053677887461507;
2022-10-09_17:43:29.560;47.14563824864513;18.053438849775944;
2022-10-09_17:43:30.563;47.145568097571854;18.053195226335873;
2022-10-09_17:43:31.568;47.1454984663844;18.05295627542564;
2022-10-09_17:43:32.568;47.14542378406719;18.052714661192915;
2022-10-09_17:43:33.553;47.14534469356553;18.05247635798362;
2022-10-09_17:43:34.569;47.14526640846961;18.052236177553826;
2022-10-09_17:43:35.567;47.14519275946657;18.05198750949718;
2022-10-09_17:43:36.562;47.145112771611714;18.051743468854212;
2022-10-09_17:43:37.568;47.145038242471934;18.051502206720897;
2022-10-09_17:43:38.561;47.14495516703725;18.051251185605846;
2022-10-09_17:43:39.571;47.14486652765425;18.051009582136075;
2022-10-09_17:43:40.566;47.14478126972561;18.050768457815547;
2022-10-09_17:43:41.573;47.14469836550102;18.050521985205048;
2022-10-09_17:43:42.561;47.14461844983416;18.05028210118065;
2022-10-09_17:43:43.565;47.144539693085584;18.050043324593602;
2022-10-09_17:43:44.563;47.14445953113371;18.049791786932936;
2022-10-09_17:43:45.569;47.14437380637319;18.049538692984882;
2022-10-09_17:43:46.564;47.144287740445336;18.049276834676423;
2022-10-09_17:43:47.574;47.144203780395884;18.049021877078317;
2022-10-09_17:43:48.564;47.144120276484635;18.048762507206092;
2022-10-09_17:43:49.572;47.14403590331951;18.048504447720926;
2022-10-09_17:43:50.570;47.14394866137377;18.048239802691022;
2022-10-09_17:43:51.572;47.14386392427328;18.047975923589156;
2022-10-09_17:43:52.569;47.14377909604895;18.04771936645849;
2022-10-09_17:43:53.572;47.143693827261714;18.047463513907438;
2022-10-09_17:43:54.570;47.143609868597764;18.047211335778623;
2022-10-09_17:43:55.567;47.143525664770415;18.046959002531022;
2022-10-09_17:43:56.566;47.14344673322026;18.046690844866475;
2022-10-09_17:43:57.565;47.14336355369469;18.046428905367044;
2022-10-09_17:43:58.563;47.14327338931166;18.046171976394106;
2022-10-09_17:43:59.567;47.14319053356599;18.045901465451237;
2022-10-09_17:44:00.569;47.143108675087355;18.04565310270521;
2022-10-09_17:44:01.572;47.14303002297019;18.045413397616247;
2022-10-09_17:44:02.569;47.14294614193187;18.045158584953253;
2022-10-09_17:44:03.564;47.142869183305606;18.044911681244297;
2022-10-09_17:44:04.562;47.142788376612636;18.04467318524361;
2022-10-09_17:44:05.563;47.14270299919502;18.04443145030491;
2022-10-09_17:44:06.560;47.14262462205669;18.044194762237773;
2022-10-09_17:44:07.568;47.14254767892786;18.043950379061624;
2022-10-09_17:44:08.564;47.14247189977289;18.043709881643768;
2022-10-09_17:44:09.569;47.14239429693497;18.043481889577087;
2022-10-09_17:44:10.563;47.142318412467226;18.043255035661314;
2022-10-09_17:44:11.569;47.14224455584814;18.043026660039622;
2022-10-09_17:44:12.567;47.14217173493707;18.042797719328178;
2022-10-09_17:44:13.568;47.14209217421867;18.042563877308943;
2022-10-09_17:44:14.565;47.14201326561935;18.042332633819736;
2022-10-09_17:44:15.570;47.1419397608564;18.042105081041665;
2022-10-09_17:44:16.565;47.14186502775697;18.04186990304179;
2022-10-09_17:44:17.573;47.14179061692391;18.04163278536243;
2022-10-09_17:44:18.569;47.14171396522526;18.041401668303646;
2022-10-09_17:44:19.571;47.14163365933209;18.041170910458902;
2022-10-09_17:44:20.563;47.141555363985965;18.04093652281965;
2022-10-09_17:44:21.573;47.14147514508874;18.04070324203668;
2022-10-09_17:44:22.567;47.14140062114355;18.040472578217287;
2022-10-09_17:44:23.568;47.141325778515906;18.04024066762484;
2022-10-09_17:44:24.569;47.14125364709888;18.040003917191854;
2022-10-09_17:44:25.571;47.14117776607151;18.039765468651197;
2022-10-09_17:44:26.571;47.14109700740073;18.03953422325674;
2022-10-09_17:44:27.571;47.14101933024589;18.039301638807896;
2022-10-09_17:44:28.568;47.140940809668166;18.039069746562035;
2022-10-09_17:44:29.575;47.140858424676715;18.038837645319017;
2022-10-09_17:44:30.565;47.14077752541591;18.038604776700165;
2022-10-09_17:44:31.572;47.140702957193305;18.03837182849231;
2022-10-09_17:44:32.566;47.14062341999325;18.038132028643144;
2022-10-09_17:44:33.574;47.14053823302639;18.037890702677917;
2022-10-09_17:44:34.566;47.140456716948385;18.037657451520705;
2022-10-09_17:44:35.572;47.140367283702226;18.037424468743314;
2022-10-09_17:44:36.563;47.140291143548055;18.037189191706794;
2022-10-09_17:44:37.571;47.14021651920508;18.03695293766005;
2022-10-09_17:44:38.567;47.14014389120178;18.0367126238129;
2022-10-09_17:44:39.548;47.14006451147741;18.036466669924977;
2022-10-09_17:44:40.566;47.13998371902976;18.036220654762026;
2022-10-09_17:44:41.571;47.13990361004694;18.03597596036911;
2022-10-09_17:44:42.569;47.13982290767601;18.035727961747916;
2022-10-09_17:44:43.568;47.13974577293919;18.035477852836408;
2022-10-09_17:44:44.566;47.13966900758425;18.035230489042885;
2022-10-09_17:44:45.578;47.13958698219469;18.034988779565147;
2022-10-09_17:44:46.570;47.13950195371469;18.034744427487528;
2022-10-09_17:44:47.567;47.13941927985985;18.03449945873634;
2022-10-09_17:44:48.563;47.13933996975934;18.034259937374035;
2022-10-09_17:44:49.565;47.13926223807442;18.03401853097016;
2022-10-09_17:44:50.568;47.139183600972196;18.033775565449673;
2022-10-09_17:44:51.572;47.1390998775862;18.03352310550801;
2022-10-09_17:44:52.565;47.13901819369121;18.03327262281355;
2022-10-09_17:44:53.569;47.13893332797495;18.03302121330899;
2022-10-09_17:44:54.566;47.138848317754544;18.032767753515113;
2022-10-09_17:44:55.553;47.13875849229781;18.0325098190813;
2022-10-09_17:44:56.570;47.138676422433576;18.032252000260343;
2022-10-09_17:44:57.566;47.13858997586157;18.031993484280502;
2022-10-09_17:44:58.561;47.13850132793274;18.03173966629625;
2022-10-09_17:44:59.568;47.138410970276524;18.03148274442915;
2022-10-09_17:45:00.567;47.13832171276108;18.03122227497913;
2022-10-09_17:45:01.572;47.1382339899283;18.030967462559143;
2022-10-09_17:45:02.569;47.138145478916016;18.030705739095556;
2022-10-09_17:45:03.570;47.13806062469617;18.03044733694227;
2022-10-09_17:45:04.565;47.13798110037675;18.030188908138275;
2022-10-09_17:45:05.574;47.13789990168428;18.029925536678306;
2022-10-09_17:45:06.569;47.137820489918454;18.029659165610884;
2022-10-09_17:45:07.569;47.13774052518714;18.02939541657865;
2022-10-09_17:45:08.561;47.13765670753561;18.0291297874421;
2022-10-09_17:45:09.569;47.137571558902415;18.028864026019665;
2022-10-09_17:45:10.567;47.137485583069726;18.028605067870256;
2022-10-09_17:45:11.571;47.137400997564754;18.02834841676237;
2022-10-09_17:45:12.564;47.137319240432205;18.028100339641856;
2022-10-09_17:45:13.573;47.13723574327819;18.027852673412657;
2022-10-09_17:45:14.568;47.13714593740192;18.027609151698723;
2022-10-09_17:45:15.570;47.13706041222364;18.027361650609457;
2022-10-09_17:45:16.563;47.136973364898964;18.02711747873176;
2022-10-09_17:45:17.568;47.136883012369566;18.026873878699888;
2022-10-09_17:45:18.563;47.136802443746724;18.02662518220975;
2022-10-09_17:45:19.567;47.13671488387707;18.026368397025465;
2022-10-09_17:45:20.561;47.13663363916703;18.02611421330339;
2022-10-09_17:45:21.567;47.13655409871017;18.025859047520974;
2022-10-09_17:45:22.564;47.1364716876501;18.025595412571537;
2022-10-09_17:45:23.570;47.13639480404645;18.025344061757146;
2022-10-09_17:45:24.563;47.1363065989597;18.025085241799236;
2022-10-09_17:45:25.573;47.13621771488051;18.024828479633534;
2022-10-09_17:45:26.564;47.136132438615505;18.02457614709441;
2022-10-09_17:45:27.567;47.13604873345871;18.024329519874975;
2022-10-09_17:45:28.570;47.13596770621056;18.02408262759216;
2022-10-09_17:45:29.568;47.135885154735284;18.023834310710225;
2022-10-09_17:45:30.558;47.135804835735556;18.02358993544548;
2022-10-09_17:45:31.566;47.13572222817327;18.023345143011248;
2022-10-09_17:45:32.564;47.13564099707256;18.02309993345975;
2022-10-09_17:45:33.571;47.13556054937173;18.02285628869392;
2022-10-09_17:45:34.567;47.13547961128704;18.022611868047502;
2022-10-09_17:45:35.571;47.13539854309897;18.02237021145812;
2022-10-09_17:45:36.567;47.13531754832251;18.022130457685744;
2022-10-09_17:45:37.568;47.13523690459607;18.02189287913702;
2022-10-09_17:45:38.565;47.13515366901788;18.021654113952955;
2022-10-09_17:45:39.570;47.135074819075996;18.021418841976548;
2022-10-09_17:45:40.565;47.13499829786899;18.02118215865821;
2022-10-09_17:45:41.570;47.13491649677788;18.020941111687375;
2022-10-09_17:45:42.564;47.13483390156714;18.020703053202787;
2022-10-09_17:45:43.569;47.13476047415926;18.02046652858612;
2022-10-09_17:45:44.570;47.13468263324246;18.020224489811316;
2022-10-09_17:45:45.567;47.13459977620647;18.019983507000067;
2022-10-09_17:45:46.565;47.13452347201257;18.019747363067218;
2022-10-09_17:45:47.579;47.13444696436414;18.019513343708148;
2022-10-09_17:45:48.569;47.13436774568751;18.01926969564248;
2022-10-09_17:45:49.565;47.13428910465784;18.019027373435627;
2022-10-09_17:45:50.573;47.134211164776396;18.01878784723727;
2022-10-09_17:45:51.571;47.13412789107148;18.018543084216205;
2022-10-09_17:45:52.567;47.13404817821937;18.018304469884406;
2022-10-09_17:45:53.569;47.133968606965276;18.018065285094522;
2022-10-09_17:45:54.568;47.133889244329836;18.017824935429676;
2022-10-09_17:45:55.569;47.133811036122815;18.017583728821258;
2022-10-09_17:45:56.570;47.133731290973095;18.017342372845068;
2022-10-09_17:45:57.566;47.1336514708048;18.0170994107419;
2022-10-09_17:45:58.563;47.13356868565377;18.016860987568776;
2022-10-09_17:45:59.569;47.13348698673455;18.016623284360058;
2022-10-09_17:46:00.562;47.133405623849356;18.016383234584563;
2022-10-09_17:46:01.570;47.13331959899512;18.016145401233754;
2022-10-09_17:46:02.563;47.13323819939878;18.01591183153276;
2022-10-09_17:46:03.571;47.13315405991215;18.015671547361112;
2022-10-09_17:46:04.570;47.133066826678764;18.015436238436457;
2022-10-09_17:46:05.569;47.13298282587276;18.015209345115654;
2022-10-09_17:46:06.568;47.132905444848646;18.014982492003607;
2022-10-09_17:46:07.570;47.13282809182647;18.01475224364726;
2022-10-09_17:46:08.566;47.13275771808262;18.01452264201513;
2022-10-09_17:46:09.575;47.13268201547204;18.01429269851051;
2022-10-09_17:46:10.565;47.13260489824596;18.01406270308705;
2022-10-09_17:46:11.567;47.13252813518789;18.0138290768809;
2022-10-09_17:46:12.567;47.132445255537405;18.013595208294877;
2022-10-09_17:46:13.568;47.132355384448275;18.013362553034945;
2022-10-09_17:46:14.565;47.1322709079127;18.013125256057943;
2022-10-09_17:46:15.569;47.132195661756725;18.012886415884513;
2022-10-09_17:46:16.565;47.1321226734724;18.012646405787528;
2022-10-09_17:46:17.569;47.13204732187295;18.012411140318186;
2022-10-09_17:46:18.570;47.131965140700686;18.012172935407982;
2022-10-09_17:46:19.569;47.13188216927084;18.011932604646493;
2022-10-09_17:46:20.567;47.13180316159755;18.011691023695036;
2022-10-09_17:46:21.570;47.131724811420675;18.01144489302996;
2022-10-09_17:46:22.567;47.13164088572546;18.011198296970793;
2022-10-09_17:46:23.570;47.13155267465793;18.010947517970383;
2022-10-09_17:46:24.571;47.13147306371222;18.010711475099914;
2022-10-09_17:46:25.571;47.13139919895469;18.010477307669177;
2022-10-09_17:46:26.571;47.1313198039297;18.010252143236173;
2022-10-09_17:46:27.575;47.13123996261775;18.010025946564802;
2022-10-09_17:46:28.568;47.13116798221651;18.009799478447523;
2022-10-09_17:46:29.572;47.13108234524077;18.00957238193656;
2022-10-09_17:46:30.565;47.130986185673365;18.009353534925015;
2022-10-09_17:46:31.569;47.13089736868879;18.00913148134514;
2022-10-09_17:46:32.567;47.130801812067546;18.008908402470517;
2022-10-09_17:46:33.570;47.13070307089855;18.00868823255424;
2022-10-09_17:46:34.565;47.130595578256276;18.008468367664562;
2022-10-09_17:46:35.573;47.13047925467147;18.008246018652443;
2022-10-09_17:46:36.566;47.13035291938323;18.0080295671409;
2022-10-09_17:46:37.568;47.13022335075249;18.007822730998793;
2022-10-09_17:46:38.563;47.13010079221446;18.007618833144257;
2022-10-09_17:46:39.566;47.129979590850354;18.007415604841377;
2022-10-09_17:46:40.566;47.12985670517984;18.007213677243225;
2022-10-09_17:46:41.571;47.12972974334382;18.00701117157524;
2022-10-09_17:46:42.567;47.12960141807763;18.00680852687072;
2022-10-09_17:46:43.571;47.12947035757559;18.006604457072513;
2022-10-09_17:46:44.565;47.129343083624754;18.00640615364553;
2022-10-09_17:46:45.566;47.129207659090746;18.0062069749352;
2022-10-09_17:46:46.563;47.12908378269129;18.005998983089118;
2022-10-09_17:46:47.573;47.12895809264445;18.00579243530329;
2022-10-09_17:46:48.560;47.12882820022289;18.005588579992327;
2022-10-09_17:46:49.567;47.128701923017516;18.00538250818944;
2022-10-09_17:46:50.569;47.12856715650423;18.005182869026317;
2022-10-09_17:46:51.570;47.128435065357664;18.004985867238165;
2022-10-09_17:46:52.567;47.12830894310922;18.004789906358074;
2022-10-09_17:46:53.569;47.12818157876467;18.004593734996394;
2022-10-09_17:46:54.564;47.128057016769375;18.004393232760073;
2022-10-09_17:46:55.575;47.12793608521159;18.00419226104949;
2022-10-09_17:46:56.568;47.12780527530965;18.003998081067838;
2022-10-09_17:46:57.571;47.12767799887451;18.00379756747404;
2022-10-09_17:46:58.567;47.127548786054845;18.003597210564035;
2022-10-09_17:46:59.568;47.12741624180702;18.00340167740167;
2022-10-09_17:47:00.565;47.12728282801602;18.003209810022714;
2022-10-09_17:47:01.568;47.12715306644227;18.00301705005661;
2022-10-09_17:47:02.564;47.12702671144521;18.00283504306313;
2022-10-09_17:47:03.570;47.12690000508366;18.002639906213243;
2022-10-09_17:47:04.567;47.126775133801964;18.002441196331553;
2022-10-09_17:47:05.568;47.12664601104265;18.002240273180036;
2022-10-09_17:47:06.564;47.126516789150294;18.002053185992263;
2022-10-09_17:47:07.567;47.12638688746012;18.001854924751342;
2022-10-09_17:47:08.560;47.1262588990851;18.00165772786247;
2022-10-09_17:47:09.567;47.1261299865937;18.001466679557634;
2022-10-09_17:47:10.565;47.126010120396295;18.001281773887143;
2022-10-09_17:47:11.565;47.125894830354284;18.00109462627053;
2022-10-09_17:47:12.565;47.12577918790872;18.000907207116413;
2022-10-09_17:47:13.564;47.1256628904882;18.000722336352002;
2022-10-09_17:47:14.562;47.125545354806896;18.00053522721405;
2022-10-09_17:47:15.566;47.125426786324724;18.00034952310875;
2022-10-09_17:47:16.565;47.125306674733324;18.000157743532554;
2022-10-09_17:47:17.566;47.12518125252765;17.99996898438847;
2022-10-09_17:47:18.563;47.12506071273391;17.999781557702292;
2022-10-09_17:47:19.567;47.12493956911326;17.999595703391883;
2022-10-09_17:47:20.565;47.12481971691597;17.999404356806846;
2022-10-09_17:47:21.569;47.1247003865627;17.99920680075748;
2022-10-09_17:47:22.568;47.124578589652096;17.99900839290461;
2022-10-09_17:47:23.567;47.124462612975;17.998811911748817;
2022-10-09_17:47:24.562;47.124336953754316;17.998616811353646;
2022-10-09_17:47:25.565;47.12420449317819;17.99842387291421;
2022-10-09_17:47:26.560;47.124075043587276;17.99822905179134;
2022-10-09_17:47:27.568;47.12395042827953;17.998024987719067;
2022-10-09_17:47:28.565;47.12382061479296;17.997823776396455;
2022-10-09_17:47:29.559;47.12368956558807;17.99762388768862;
2022-10-09_17:47:30.567;47.123559519749094;17.99742327506331;
2022-10-09_17:47:31.565;47.123431833071955;17.99721879105431;
2022-10-09_17:47:32.560;47.12330310671184;17.997016843600548;
2022-10-09_17:47:33.567;47.12317430467011;17.99681599771506;
2022-10-09_17:47:34.559;47.123047251485474;17.996612483257138;
2022-10-09_17:47:35.561;47.1229118439768;17.99641529817331;
2022-10-09_17:47:36.572;47.12277411037703;17.996218497926954;
2022-10-09_17:47:37.568;47.122636399707915;17.996023347232462;
2022-10-09_17:47:38.563;47.12250336517376;17.995823957213624;
2022-10-09_17:47:39.565;47.122376520702076;17.995616416653604;
2022-10-09_17:47:40.561;47.12224933720931;17.995411099643672;
2022-10-09_17:47:41.568;47.122124948902965;17.99520302829025;
2022-10-09_17:47:42.565;47.1219967837022;17.995002935472353;
2022-10-09_17:47:43.553;47.12186565582562;17.99479912426326;
2022-10-09_17:47:44.562;47.12173603384981;17.99459500458634;
2022-10-09_17:47:45.557;47.12161489034045;17.99438452492528;
2022-10-09_17:47:46.547;47.12148980643829;17.994181349830903;
2022-10-09_17:47:47.565;47.12136182075067;17.993980006953823;
2022-10-09_17:47:48.563;47.121236563533756;17.993777000961714;
2022-10-09_17:47:49.562;47.12111108718922;17.99356864604691;
2022-10-09_17:47:50.562;47.12098020424817;17.9933665893487;
2022-10-09_17:47:51.566;47.12084705125709;17.99317015524432;
2022-10-09_17:47:52.564;47.12071701545675;17.992975534401545;
2022-10-09_17:47:53.564;47.120584918878514;17.992786428400258;
2022-10-09_17:47:54.563;47.1204591588009;17.992589690481218;
2022-10-09_17:47:55.568;47.12033132554422;17.99239373471199;
2022-10-09_17:47:56.562;47.12020322125662;17.99219844510222;
2022-10-09_17:47:57.571;47.12008253248477;17.99199613832012;
2022-10-09_17:47:58.559;47.11996015605644;17.991805512841808;
2022-10-09_17:47:59.567;47.11983360661467;17.991619105482457;
2022-10-09_17:48:00.565;47.1197060318814;17.991432020776816;
2022-10-09_17:48:01.574;47.11958237368004;17.991241752789247;
2022-10-09_17:48:02.566;47.119458905492635;17.991055302090512;
2022-10-09_17:48:03.569;47.119336085250225;17.99087324632182;
2022-10-09_17:48:04.566;47.1192103343223;17.99068072637417;
2022-10-09_17:48:05.573;47.11908523745328;17.990492868530136;
2022-10-09_17:48:06.567;47.11895995734322;17.99029800025125;
2022-10-09_17:48:07.555;47.11883420607648;17.99010695964839;
2022-10-09_17:48:08.564;47.1187084188113;17.989914419156605;
2022-10-09_17:48:09.569;47.118581486518494;17.989719768750845;
2022-10-09_17:48:10.568;47.118455438765466;17.989526072009788;
2022-10-09_17:48:11.570;47.11832741196894;17.98932984233225;
2022-10-09_17:48:12.564;47.1182039992995;17.98912483189152;
2022-10-09_17:48:13.565;47.118078781362314;17.988923876297427;
2022-10-09_17:48:14.570;47.11795190276975;17.98872588998541;
2022-10-09_17:48:15.563;47.11782424349594;17.98853027165311;
2022-10-09_17:48:16.564;47.11769468616442;17.98833201473406;
2022-10-09_17:48:17.566;47.11756510157251;17.988130735926195;
2022-10-09_17:48:18.568;47.11743335174936;17.987932239681758;
2022-10-09_17:48:19.563;47.11730147319271;17.98773006505224;
2022-10-09_17:48:20.564;47.117171995231566;17.98752438740686;
2022-10-09_17:48:21.567;47.11704210320819;17.98731793319511;
2022-10-09_17:48:22.566;47.11691415605726;17.987116918688738;
2022-10-09_17:48:23.566;47.11678418772603;17.986913727566822;
2022-10-09_17:48:24.561;47.116649704905086;17.986712021155427;
2022-10-09_17:48:25.576;47.11651887909561;17.986505079655583;
2022-10-09_17:48:26.567;47.11638829266778;17.986293974190897;
2022-10-09_17:48:27.574;47.11626408524767;17.9860890782905;
2022-10-09_17:48:28.566;47.116144303598404;17.985873108542542;
2022-10-09_17:48:29.572;47.116014556348844;17.985663057998504;
2022-10-09_17:48:30.563;47.115881197965656;17.98545236178163;
2022-10-09_17:48:31.571;47.11575302941267;17.98524199355644;
2022-10-09_17:48:32.562;47.115612122359494;17.985042713089097;
2022-10-09_17:48:33.566;47.11546527910259;17.98484476865309;
2022-10-09_17:48:34.562;47.11531798855357;17.98465167919205;
2022-10-09_17:48:35.571;47.11516713151345;17.98445826979781;
2022-10-09_17:48:36.568;47.11501307889193;17.98426931275931;
2022-10-09_17:48:37.567;47.1148537302785;17.984081936227888;
2022-10-09_17:48:38.563;47.11469857939481;17.98389758400933;
2022-10-09_17:48:39.572;47.114546698005505;17.983720937654976;
2022-10-09_17:48:40.569;47.11439357380147;17.983540999520734;
2022-10-09_17:48:41.565;47.11424501848834;17.983362236914324;
2022-10-09_17:48:42.568;47.114097582153725;17.983186462081736;
2022-10-09_17:48:43.566;47.11394907632455;17.983012844705517;
2022-10-09_17:48:44.566;47.11380582009813;17.982840599632645;
2022-10-09_17:48:45.575;47.113665497949945;17.982669683430462;
2022-10-09_17:48:46.568;47.113524446587995;17.982500624759187;
2022-10-09_17:48:47.571;47.11338577137606;17.982332501547333;
2022-10-09_17:48:48.564;47.11324707875631;17.98216909789645;
2022-10-09_17:48:49.568;47.11311027143256;17.982007370527167;
2022-10-09_17:48:50.562;47.1129733382451;17.981844905011812;
2022-10-09_17:48:51.567;47.11283770595232;17.98168110084657;
2022-10-09_17:48:52.563;47.11269630906694;17.981521501101074;
2022-10-09_17:48:53.570;47.112557640797824;17.981362152879633;
2022-10-09_17:48:54.564;47.112423337907046;17.981203193370682;
2022-10-09_17:48:55.568;47.112289534172824;17.981046223846707;
2022-10-09_17:48:56.565;47.112157732701604;17.98089039680538;
2022-10-09_17:48:57.564;47.11202694123926;17.980732943752372;
2022-10-09_17:48:58.564;47.111895779913176;17.98057630367888;
2022-10-09_17:48:59.570;47.111767073760966;17.98041993752485;
2022-10-09_17:49:00.562;47.111636647221644;17.98026460307475;
2022-10-09_17:49:01.564;47.11150410092293;17.980111254795847;
2022-10-09_17:49:02.564;47.111371063662546;17.979962263107677;
2022-10-09_17:49:03.573;47.11123973323983;17.979809685272194;
2022-10-09_17:49:04.565;47.111113297372405;17.979662806056794;
2022-10-09_17:49:05.571;47.11098220243059;17.979515628804855;
2022-10-09_17:49:06.570;47.110863662044565;17.979363941837846;
2022-10-09_17:49:07.564;47.110744823196285;17.97921896117039;
2022-10-09_17:49:08.566;47.11062576755947;17.97907827092677;
2022-10-09_17:49:09.565;47.11050369110786;17.978944285875546;
2022-10-09_17:49:10.565;47.1103773226475;17.97881265992926;
2022-10-09_17:49:11.565;47.110249037818;17.97868853397626;
2022-10-09_17:49:12.562;47.11011915518597;17.97856392278389;
2022-10-09_17:49:13.572;47.1099863918586;17.978449925192432;
2022-10-09_17:49:14.571;47.10985081608286;17.978332166089874;
2022-10-09_17:49:15.567;47.10971815919891;17.978208443347857;
2022-10-09_17:49:16.565;47.10958480165051;17.978082589355598;
2022-10-09_17:49:17.568;47.10945843738259;17.977951117139877;
2022-10-09_17:49:18.562;47.10932309343546;17.977825739419277;
2022-10-09_17:49:19.575;47.1091914044743;17.977700389573467;
2022-10-09_17:49:20.565;47.10905917446129;17.97757251426297;
2022-10-09_17:49:21.565;47.10892953908802;17.97744759046701;
2022-10-09_17:49:22.563;47.10879778009792;17.977321469504744;
2022-10-09_17:49:23.563;47.10867003988854;17.97719586454195;
2022-10-09_17:49:24.567;47.10854146900241;17.97706388684605;
2022-10-09_17:49:25.567;47.1084145950767;17.976931165138556;
2022-10-09_17:49:26.562;47.10828424817583;17.97679721805265;
2022-10-09_17:49:27.571;47.108160037064465;17.97666363031342;
2022-10-09_17:49:28.569;47.10803163655962;17.97653503657731;
2022-10-09_17:49:29.564;47.10790606463753;17.976400877363456;
2022-10-09_17:49:30.568;47.10776924897797;17.976265871766152;
2022-10-09_17:49:31.568;47.1076324322365;17.97612985785832;
2022-10-09_17:49:32.564;47.107492450152876;17.97599006494734;
2022-10-09_17:49:33.557;47.10734941269657;17.975854257663915;
2022-10-09_17:49:34.560;47.10720517296348;17.975716213383585;
2022-10-09_17:49:35.562;47.10705786692033;17.975571111520825;
2022-10-09_17:49:36.547;47.10690983572377;17.97542160704104;
2022-10-09_17:49:37.568;47.10676870320262;17.975266133822426;
2022-10-09_17:49:38.561;47.10663015573487;17.9751019285767;
2022-10-09_17:49:39.565;47.10649489387937;17.974932327987972;
2022-10-09_17:49:40.561;47.10636090872396;17.974756509533716;
2022-10-09_17:49:41.564;47.10623008275505;17.974579364917286;
2022-10-09_17:49:42.560;47.106098152328364;17.974400291001178;
2022-10-09_17:49:43.561;47.10597162131168;17.97421523215742;
2022-10-09_17:49:44.563;47.105846255727386;17.974025099026974;
2022-10-09_17:49:45.565;47.10572317729364;17.973837689163116;
2022-10-09_17:49:46.562;47.10560744436082;17.973642092226072;
2022-10-09_17:49:47.569;47.1054997732907;17.97343881072592;
2022-10-09_17:49:48.567;47.105402415858634;17.97323068188845;
2022-10-09_17:49:49.553;47.10530406813903;17.973026748557672;
2022-10-09_17:49:50.566;47.105208604054894;17.972816350062285;
2022-10-09_17:49:51.574;47.10511834064307;17.972600347168708;
2022-10-09_17:49:52.565;47.105029611548595;17.972374874210264;
2022-10-09_17:49:53.564;47.10493824178442;17.97214414226448;
2022-10-09_17:49:54.566;47.104841163553004;17.97190943793501;
2022-10-09_17:49:55.552;47.10475572682779;17.971675046850315;
2022-10-09_17:49:56.564;47.10466788176393;17.97144134009354;
2022-10-09_17:49:57.567;47.10457694647664;17.971210865628745;
2022-10-09_17:49:58.563;47.10449567675242;17.970979340112414;
2022-10-09_17:49:59.569;47.10442524967795;17.970748507053848;
2022-10-09_17:50:00.560;47.10435880987956;17.970506153057805;
2022-10-09_17:50:01.567;47.104298755309664;17.970260330091087;
2022-10-09_17:50:02.563;47.10424091934951;17.970011557495088;
2022-10-09_17:50:03.564;47.10418145081517;17.969755498505435;
2022-10-09_17:50:04.567;47.10412509694785;17.96950367840227;
2022-10-09_17:50:05.564;47.10406226060693;17.969249958722482;
2022-10-09_17:50:06.564;47.10400439158125;17.969006465264194;
2022-10-09_17:50:07.565;47.10395047901948;17.968761141720528;
2022-10-09_17:50:08.563;47.10389933027623;17.96851902842753;
2022-10-09_17:50:09.563;47.10384990938282;17.96828016167811;
2022-10-09_17:50:10.564;47.10380310681964;17.968037689598955;
2022-10-09_17:50:11.565;47.10375822638327;17.96779725292981;
2022-10-09_17:50:12.563;47.103722898277645;17.9675574851442;
2022-10-09_17:50:13.568;47.10367954269642;17.96730618420934;
2022-10-09_17:50:14.563;47.103636069574975;17.967060885607804;
2022-10-09_17:50:15.565;47.103588963131216;17.966818240647946;
2022-10-09_17:50:16.564;47.103538658795514;17.966573981841453;
2022-10-09_17:50:17.569;47.10349269610814;17.966334946699316;
2022-10-09_17:50:18.567;47.10344190800472;17.966095894789728;
2022-10-09_17:50:19.570;47.10339671383869;17.965854571011665;
2022-10-09_17:50:20.568;47.10334050367318;17.965607952864787;
2022-10-09_17:50:21.567;47.103288504385446;17.965356996764594;
2022-10-09_17:50:22.563;47.103239571051795;17.96510810698806;
2022-10-09_17:50:23.565;47.10318653390585;17.964853213318946;
2022-10-09_17:50:24.563;47.10314498876591;17.964602107394754;
2022-10-09_17:50:25.569;47.10309846569406;17.964346853322983;
2022-10-09_17:50:26.563;47.10304329570704;17.964090931511635;
2022-10-09_17:50:27.564;47.10299578569051;17.96383677869349;
2022-10-09_17:50:28.570;47.10294266730711;17.963582576010864;
2022-10-09_17:50:29.567;47.10289553515353;17.963336376793876;
2022-10-09_17:50:30.564;47.10285025670434;17.963084326797293;
2022-10-09_17:50:31.568;47.102797808841125;17.96282632685943;
2022-10-09_17:50:32.561;47.102745559676805;17.962565134214625;
2022-10-09_17:50:33.565;47.10269111944464;17.962307176380182;
2022-10-09_17:50:34.564;47.10263908761543;17.962032876911127;
2022-10-09_17:50:35.565;47.102581271208486;17.961768735977447;
2022-10-09_17:50:36.563;47.10252714929369;17.9614987307604;
